"","user_id","signup_date","platform","acquisition_channel","play_score","retention_score","spend_score","level","play_time_min","login_prob","purcahse_prob","login_flag","n_sessions","session_id","session_nm","day_since_signup","session_hour","session_minute","session_start","session_date","session_play_time","total_play_time","session_day_offset","session_num"
"2127","U01434",2026-04-04,"android","ad",-1.05734004451489,1.3031023357235,-0.303783342965616,14,14,0.999981150800821,0.0830981947042352,1,1,"S002127",1,-18553,11,9,2026-04-04 11:09:00,2026-04-04,14,14,0,1
"2128","U01435",2026-04-05,"ios","organic",0.456415096270193,1.24437739730748,-1.77465124789644,15,31,0.999947666763796,0.996017359410054,1,1,"S002128",1,-18554,22,18,2026-04-05 22:18:00,2026-04-05,31,31,0,1
"2129","U01436",2026-04-26,"android","ad",-0.612972675082856,0.0385902884285375,-0.665102312769922,0,9,0.955968326549276,0.997009526662679,1,3,"S002131",3,-18575,10,5,2026-04-26 10:05:00,2026-04-26,3,9,0,1
"2130","U01436",2026-04-26,"android","ad",-0.612972675082856,0.0385902884285375,-0.665102312769922,0,9,0.955968326549276,0.997009526662679,1,3,"S002130",2,-18575,12,9,2026-04-26 12:09:00,2026-04-26,4,9,0,2
"2131","U01436",2026-04-26,"android","ad",-0.612972675082856,0.0385902884285375,-0.665102312769922,0,9,0.955968326549276,0.997009526662679,1,3,"S002129",1,-18575,21,0,2026-04-26 21:00:00,2026-04-26,4,9,0,3
"2132","U01437",2026-04-26,"android","referral",0.982785000794601,-2.53861933195341,-1.23758647708875,4,53,0.999994184909975,0.999460691776908,1,1,"S002132",1,-18575,8,18,2026-04-26 08:18:00,2026-04-26,53,53,0,1
"2133","U01438",2026-04-27,"ios","ad",-1.37644795176518,-0.605185480211269,1.59648197323603,0,6,0.999984613768072,0.986477918290419,1,1,"S002133",1,-18576,12,40,2026-04-27 12:40:00,2026-04-27,6,6,0,1
"2134","U01439",2026-03-30,"android","event",0.0587685116765812,-0.557533667255849,-0.440125832083997,17,26,0.998884314509674,0.859167550453321,1,1,"S002134",1,-18548,19,40,2026-03-30 19:40:00,2026-03-30,26,26,0,1
"2135","U01440",2026-04-01,"android","organic",0.233078221171507,1.05676842569304,-0.546927935425603,18,36,0.999912701950567,0.77136685940211,1,1,"S002135",1,-18550,13,2,2026-04-01 13:02:00,2026-04-01,36,36,0,1
"2136","U01441",2026-04-19,"ios","organic",0.0624282293784239,1.08607801238542,1.81237081597818,7,23,0.999656918214044,0.995407465452553,1,1,"S002136",1,-18568,19,6,2026-04-19 19:06:00,2026-04-19,23,23,0,1
"2137","U01442",2026-04-04,"android","organic",-0.249627169763455,-0.437260480748441,0.602414354175713,16,20,0.994934978463352,0.223603092949707,1,1,"S002137",1,-18553,20,52,2026-04-04 20:52:00,2026-04-04,20,20,0,1
"2138","U01443",2026-04-16,"android","event",-0.868243257298032,-0.29920890256098,2.46447330319332,2,21,0.999952581673355,0.974582663173697,1,1,"S002138",1,-18565,21,24,2026-04-16 21:24:00,2026-04-16,21,21,0,1
"2139","U01444",2026-04-11,"android","organic",0.886363829203387,0.966929035691661,1.26199692360208,14,50,0.869695601678639,0.174151740016067,1,1,"S002139",1,-18560,11,6,2026-04-11 11:06:00,2026-04-11,50,50,0,1
"2140","U01445",2026-04-27,"android","ad",0.86883784083375,0.0634771696944853,0.808238095154068,3,63,0.99201679851363,0.965139937785372,1,1,"S002140",1,-18576,22,56,2026-04-27 22:56:00,2026-04-27,63,63,0,1
"2141","U01446",2026-04-16,"android","event",-1.19459352399525,0.593005137040938,0.158245033206459,1,15,0.991348269471093,0.996808963590953,1,2,"S002141",1,-18565,19,58,2026-04-16 19:58:00,2026-04-16,3,15,0,1
"2142","U01446",2026-04-16,"android","event",-1.19459352399525,0.593005137040938,0.158245033206459,1,15,0.991348269471093,0.996808963590953,1,2,"S002142",2,-18565,22,55,2026-04-16 22:55:00,2026-04-16,13,15,0,2
"2143","U01447",2026-04-01,"ios","ad",0.810144860997252,0.411106284699589,0.652872008205496,30,62,0.999707776589789,0.451727207150587,1,1,"S002143",1,-18550,9,0,2026-04-01 09:00:00,2026-04-01,62,62,0,1
"2144","U01448",2026-04-26,"ios","ad",1.53939741428155,-0.112403648222542,0.751457853567534,5,38,0.999993670800151,0.960027981201354,1,1,"S002144",1,-18575,15,31,2026-04-26 15:31:00,2026-04-26,38,38,0,1
"2145","U01449",2026-04-15,"android","ad",-0.00298550895936319,0.753934516043645,0.213756321865854,13,33,0.915557318685249,0.999628612770026,1,1,"S002145",1,-18564,9,1,2026-04-15 09:01:00,2026-04-15,33,33,0,1
"2146","U01450",2026-04-04,"android","organic",-0.129994655637079,1.08707654860644,-1.3352638781468,10,21,0.938118924436848,0.330833848655276,1,1,"S002146",1,-18553,19,50,2026-04-04 19:50:00,2026-04-04,21,21,0,1
"2147","U01451",2026-04-21,"android","organic",0.332128830509353,-0.379869617280884,1.04902828852439,8,36,0.999935171438074,0.231061681409728,1,2,"S002148",2,-18570,14,7,2026-04-21 14:07:00,2026-04-21,32,36,0,1
"2148","U01451",2026-04-21,"android","organic",0.332128830509353,-0.379869617280884,1.04902828852439,8,36,0.999935171438074,0.231061681409728,1,2,"S002147",1,-18570,18,31,2026-04-21 18:31:00,2026-04-21,4,36,0,2
"2149","U01452",2026-03-30,"ios","ad",0.793632276777873,1.36869175727679,-0.720903729586794,31,38,0.878857366166573,0.0490853901006411,1,1,"S002149",1,-18548,21,52,2026-03-30 21:52:00,2026-03-30,38,38,0,1
"2150","U01453",2026-04-22,"android","referral",-0.0672279077241438,-0.42094412474378,0.155931061010529,2,28,0.997969924831771,0.87667753528325,1,1,"S002150",1,-18571,16,3,2026-04-22 16:03:00,2026-04-22,28,28,0,1
"2151","U01454",2026-04-11,"android","ad",1.07283779580893,-0.918803946607264,-0.461406973491596,19,34,0.999989253427332,0.666848073186919,1,1,"S002151",1,-18560,11,49,2026-04-11 11:49:00,2026-04-11,34,34,0,1
"2152","U01455",2026-04-03,"android","organic",0.195574837923025,0.418853174911162,-1.44307975733681,18,44,0.999936076364208,0.992046466263909,1,1,"S002152",1,-18552,11,32,2026-04-03 11:32:00,2026-04-03,44,44,0,1
"2153","U01456",2026-03-31,"android","organic",0.092334566368524,0.0189036990397233,-1.12332261980131,11,22,0.999902264590862,0.996194348587289,1,1,"S002153",1,-18549,8,41,2026-03-31 08:41:00,2026-03-31,22,22,0,1
"2154","U01457",2026-04-04,"android","organic",0.129806434893842,-1.90116611518252,1.63193032169572,26,23,0.999994909338524,0.998941638383084,1,2,"S002155",2,-18553,11,48,2026-04-04 11:48:00,2026-04-04,10,23,0,1
"2155","U01457",2026-04-04,"android","organic",0.129806434893842,-1.90116611518252,1.63193032169572,26,23,0.999994909338524,0.998941638383084,1,2,"S002154",1,-18553,19,14,2026-04-04 19:14:00,2026-04-04,13,23,0,2
"2156","U01458",2026-03-31,"android","organic",-0.998615504435528,-0.788546503696905,1.08257738655983,17,22,0.888971938493559,0.937639563068063,1,2,"S002156",1,-18549,12,33,2026-03-31 12:33:00,2026-03-31,9,22,0,1
"2157","U01458",2026-03-31,"android","organic",-0.998615504435528,-0.788546503696905,1.08257738655983,17,22,0.888971938493559,0.937639563068063,1,2,"S002157",2,-18549,14,45,2026-03-31 14:45:00,2026-03-31,13,22,0,2
"2158","U01459",2026-04-04,"ios","event",-0.297672022570004,0.510387897585293,-1.04350140934723,15,29,0.999491089878752,0.273886345490926,1,1,"S002158",1,-18553,17,55,2026-04-04 17:55:00,2026-04-04,29,29,0,1
"2159","U01460",2026-04-20,"ios","ad",1.81879527097138,0.397688740879594,-1.44928241381977,12,56,0.999950677967442,0.0954966449460415,1,1,"S002159",1,-18569,12,20,2026-04-20 12:20:00,2026-04-20,56,56,0,1
"2160","U01461",2026-04-21,"android","ad",-0.515641808247966,-1.03629337626418,1.05852666119417,3,28,0.998962991272411,0.770673473093869,1,1,"S002160",1,-18570,21,20,2026-04-21 21:20:00,2026-04-21,28,28,0,1
"2161","U01462",2026-04-07,"ios","organic",-1.44311239586129,1.48248835632057,-1.25453402803265,8,11,0.943776201977212,0.962234109862468,1,2,"S002162",2,-18556,8,31,2026-04-07 08:31:00,2026-04-07,5,11,0,1
"2162","U01462",2026-04-07,"ios","organic",-1.44311239586129,1.48248835632057,-1.25453402803265,8,11,0.943776201977212,0.962234109862468,1,2,"S002161",1,-18556,15,25,2026-04-07 15:25:00,2026-04-07,6,11,0,2
"2163","U01463",2026-04-07,"ios","organic",0.0556332019821739,0.222495540179363,0.981940824169345,7,29,0.999993251533837,0.999240938041024,1,1,"S002163",1,-18556,15,38,2026-04-07 15:38:00,2026-04-07,29,29,0,1
"2164","U01464",2026-04-18,"android","referral",-1.82886300473693,-1.08127044899992,0.770118676171858,0,10,0.999987911601007,0.0954246563706618,1,1,"S002164",1,-18567,12,13,2026-04-18 12:13:00,2026-04-18,10,10,0,1
"2165","U01465",2026-04-18,"android","organic",0.842602089433628,1.54993541837041,0.140477872626822,13,46,0.999960183194427,0.888992406351305,1,2,"S002166",2,-18567,8,6,2026-04-18 08:06:00,2026-04-18,30,46,0,1
"2166","U01465",2026-04-18,"android","organic",0.842602089433628,1.54993541837041,0.140477872626822,13,46,0.999960183194427,0.888992406351305,1,2,"S002165",1,-18567,15,25,2026-04-18 15:25:00,2026-04-18,16,46,0,2
"2167","U01466",2026-04-15,"ios","organic",0.282145603575484,1.26137184537227,-0.047532394798569,5,32,0.985187207325414,0.999295691323702,1,1,"S002167",1,-18564,18,44,2026-04-15 18:44:00,2026-04-15,32,32,0,1
"2168","U01467",2026-04-21,"android","ad",-0.745945346619682,1.70846162816279,-1.59111651792574,3,14,0.999970998785196,0.751201371520189,1,2,"S002168",1,-18570,11,20,2026-04-21 11:20:00,2026-04-21,11,14,0,1
"2169","U01467",2026-04-21,"android","ad",-0.745945346619682,1.70846162816279,-1.59111651792574,3,14,0.999970998785196,0.751201371520189,1,2,"S002169",2,-18570,12,52,2026-04-21 12:52:00,2026-04-21,3,14,0,2
"2170","U01468",2026-04-09,"ios","ad",-0.904764518094124,0.154980064850969,-0.537737028706643,8,11,0.996663810078366,0.586878220157636,1,2,"S002171",2,-18558,15,3,2026-04-09 15:03:00,2026-04-09,3,11,0,1
"2171","U01468",2026-04-09,"ios","ad",-0.904764518094124,0.154980064850969,-0.537737028706643,8,11,0.996663810078366,0.586878220157636,1,2,"S002170",1,-18558,22,44,2026-04-09 22:44:00,2026-04-09,10,11,0,2
"2172","U01469",2026-04-24,"android","organic",1.16002144268775,-0.260194221002453,1.40281067651308,5,31,0.851943944529814,0.339885081246063,1,2,"S002173",2,-18573,13,6,2026-04-24 13:06:00,2026-04-24,21,31,0,1
"2173","U01469",2026-04-24,"android","organic",1.16002144268775,-0.260194221002453,1.40281067651308,5,31,0.851943944529814,0.339885081246063,1,2,"S002172",1,-18573,17,12,2026-04-24 17:12:00,2026-04-24,10,31,0,2
"2174","U01470",2026-04-17,"android","ad",-0.207338275283599,-0.735235075578923,-0.1640166500298,3,44,0.991123247439424,0.996337999035726,1,1,"S002174",1,-18566,18,18,2026-04-17 18:18:00,2026-04-17,44,44,0,1
"2175","U01471",2026-03-31,"android","organic",0.258963957360071,-0.467095744632528,0.333175753355512,31,52,0.999988404228088,0.652416054332985,1,1,"S002175",1,-18549,22,20,2026-03-31 22:20:00,2026-03-31,52,52,0,1
"2176","U01472",2026-04-11,"android","ad",-0.0240965903534744,1.3925494099923,-0.790875688856666,5,33,0.990030630022138,0.677484192536423,1,1,"S002176",1,-18560,11,39,2026-04-11 11:39:00,2026-04-11,33,33,0,1
"2177","U01473",2026-04-08,"android","ad",-0.193030578730599,0.794626771843359,0.721656352588493,10,38,0.998775221366542,0.567015964218727,1,1,"S002177",1,-18557,20,59,2026-04-08 20:59:00,2026-04-08,38,38,0,1
"2178","U01474",2026-04-16,"android","ad",-0.069099258785632,0.141687225983651,0.252338464991632,12,35,0.981607277267282,0.972193617139943,1,1,"S002178",1,-18565,15,55,2026-04-16 15:55:00,2026-04-16,35,35,0,1
"2179","U01475",2026-04-07,"android","organic",2.20344664898166,-0.436016183332377,1.18843926500479,18,57,0.999984784593106,0.926578887610382,1,2,"S002179",1,-18556,16,33,2026-04-07 16:33:00,2026-04-07,48,57,0,1
"2180","U01475",2026-04-07,"android","organic",2.20344664898166,-0.436016183332377,1.18843926500479,18,57,0.999984784593106,0.926578887610382,1,2,"S002180",2,-18556,23,24,2026-04-07 23:24:00,2026-04-07,9,57,0,2
"2181","U01476",2026-03-30,"android","ad",-0.35820577464464,1.66058499202805,-1.62970023292438,24,18,0.99999073583503,0.584397456342106,1,1,"S002181",1,-18548,18,33,2026-03-30 18:33:00,2026-03-30,18,18,0,1
"2182","U01477",2026-04-10,"ios","event",0.473196529464849,-0.624917225679933,0.179492422297528,10,40,0.999996145750209,0.925391788234733,1,1,"S002182",1,-18559,21,32,2026-04-10 21:32:00,2026-04-10,40,40,0,1
"2183","U01478",2026-04-05,"android","organic",-0.971916017099039,-0.717172345211688,-0.346503395309404,17,28,0.999968617356402,0.996764391311664,1,1,"S002183",1,-18554,19,30,2026-04-05 19:30:00,2026-04-05,28,28,0,1
"2184","U01479",2026-04-09,"android","organic",-0.232541775728046,0.187022124823897,0.862127376180658,9,9,0.999979617546201,0.0271939078689991,1,2,"S002184",1,-18558,11,11,2026-04-09 11:11:00,2026-04-09,3,9,0,1
"2185","U01479",2026-04-09,"android","organic",-0.232541775728046,0.187022124823897,0.862127376180658,9,9,0.999979617546201,0.0271939078689991,1,2,"S002185",2,-18558,21,2,2026-04-09 21:02:00,2026-04-09,6,9,0,2
"2186","U01480",2026-04-15,"android","ad",-0.0349899040593693,0.694968884588134,-0.558866745496316,9,51,0.999842692155296,0.879311170771666,1,2,"S002186",1,-18564,12,9,2026-04-15 12:09:00,2026-04-15,20,51,0,1
"2187","U01480",2026-04-15,"android","ad",-0.0349899040593693,0.694968884588134,-0.558866745496316,9,51,0.999842692155296,0.879311170771666,1,2,"S002187",2,-18564,22,5,2026-04-15 22:05:00,2026-04-15,31,51,0,2
"2188","U01481",2026-04-12,"ios","referral",1.94328072712271,-1.8859210591715,0.443172060541118,22,38,0.999992746811323,0.670823403009441,1,1,"S002188",1,-18561,11,34,2026-04-12 11:34:00,2026-04-12,38,38,0,1
"2189","U01482",2026-04-12,"android","organic",-0.699117563164199,0.970997045569638,-1.21381109838549,6,32,0.988764017092925,0.0819594332659828,1,1,"S002189",1,-18561,14,47,2026-04-12 14:47:00,2026-04-12,32,32,0,1
"2190","U01483",2026-04-13,"android","organic",0.266019136213067,0.336298153572299,-1.36547921896036,16,21,0.999453645597265,0.964968129958147,1,1,"S002190",1,-18562,18,40,2026-04-13 18:40:00,2026-04-13,21,21,0,1
"2191","U01484",2026-04-03,"android","event",-0.811948306963311,0.673660809446505,0.0431736782984828,11,27,0.999828139877856,0.707669245336049,1,1,"S002191",1,-18552,14,56,2026-04-03 14:56:00,2026-04-03,27,27,0,1
"2192","U01485",2026-04-25,"android","event",-0.0608986814857551,-0.658735671205698,0.146551225747361,2,50,0.999995142850063,0.644828035920144,1,2,"S002192",1,-18574,11,1,2026-04-25 11:01:00,2026-04-25,43,50,0,1
"2193","U01485",2026-04-25,"android","event",-0.0608986814857551,-0.658735671205698,0.146551225747361,2,50,0.999995142850063,0.644828035920144,1,2,"S002193",2,-18574,19,20,2026-04-25 19:20:00,2026-04-25,7,50,0,2
"2194","U01486",2026-04-20,"ios","organic",-0.858513095938525,-0.732195628435893,0.654968531331529,3,6,0.993603571934019,0.996758951339445,1,2,"S002194",1,-18569,8,22,2026-04-20 08:22:00,2026-04-20,4,6,0,1
"2195","U01486",2026-04-20,"ios","organic",-0.858513095938525,-0.732195628435893,0.654968531331529,3,6,0.993603571934019,0.996758951339445,1,2,"S002195",2,-18569,8,44,2026-04-20 08:44:00,2026-04-20,3,6,0,2
"2196","U01487",2026-04-22,"android","ad",0.342382134587004,0.0140648582491332,0.683247507051618,3,37,0.996410228989083,0.719515807281688,1,2,"S002197",2,-18571,10,8,2026-04-22 10:08:00,2026-04-22,14,37,0,1
"2197","U01487",2026-04-22,"android","ad",0.342382134587004,0.0140648582491332,0.683247507051618,3,37,0.996410228989083,0.719515807281688,1,2,"S002196",1,-18571,14,58,2026-04-22 14:58:00,2026-04-22,23,37,0,2
"2198","U01488",2026-04-03,"android","referral",0.176302289277621,-0.70305727313419,1.0112584771692,10,16,0.995076310817516,0.18941804931113,1,1,"S002198",1,-18552,18,8,2026-04-03 18:08:00,2026-04-03,16,16,0,1
"2199","U01489",2026-04-24,"ios","ad",0.171658568325543,-0.143832026197735,-0.0864085764387572,3,26,0.996345681527347,0.999037678341911,1,2,"S002199",1,-18573,14,20,2026-04-24 14:20:00,2026-04-24,4,26,0,1
"2200","U01489",2026-04-24,"ios","ad",0.171658568325543,-0.143832026197735,-0.0864085764387572,3,26,0.996345681527347,0.999037678341911,1,2,"S002200",2,-18573,14,44,2026-04-24 14:44:00,2026-04-24,22,26,0,2
"2201","U01490",2026-04-15,"android","organic",-0.620187005406034,-1.7591024101405,-0.420083301015503,4,23,0.999889099936723,0.998786120267623,1,3,"S002203",3,-18564,14,9,2026-04-15 14:09:00,2026-04-15,13,23,0,1
"2202","U01490",2026-04-15,"android","organic",-0.620187005406034,-1.7591024101405,-0.420083301015503,4,23,0.999889099936723,0.998786120267623,1,3,"S002202",2,-18564,18,56,2026-04-15 18:56:00,2026-04-15,6,23,0,2
"2203","U01490",2026-04-15,"android","organic",-0.620187005406034,-1.7591024101405,-0.420083301015503,4,23,0.999889099936723,0.998786120267623,1,3,"S002201",1,-18564,23,41,2026-04-15 23:41:00,2026-04-15,4,23,0,3
"2204","U01491",2026-04-13,"android","referral",0.61207812620011,-1.00455358346501,0.471786630384629,7,45,0.980797831011766,0.590451532964663,1,1,"S002204",1,-18562,21,54,2026-04-13 21:54:00,2026-04-13,45,45,0,1
"2205","U01492",2026-04-20,"android","organic",-0.798751658700291,-0.908927965794623,0.102641889302254,4,35,0.987718985103513,0.101533393161365,1,2,"S002206",2,-18569,10,42,2026-04-20 10:42:00,2026-04-20,15,35,0,1
"2206","U01492",2026-04-20,"android","organic",-0.798751658700291,-0.908927965794623,0.102641889302254,4,35,0.987718985103513,0.101533393161365,1,2,"S002205",1,-18569,22,7,2026-04-20 22:07:00,2026-04-20,20,35,0,2
"2207","U01493",2026-04-10,"android","ad",-0.83523725347212,2.4540162545246,1.63019000771216,3,18,0.967172262051586,0.52035591675853,1,3,"S002208",2,-18559,9,18,2026-04-10 09:18:00,2026-04-10,8,18,0,1
"2208","U01493",2026-04-10,"android","ad",-0.83523725347212,2.4540162545246,1.63019000771216,3,18,0.967172262051586,0.52035591675853,1,3,"S002209",3,-18559,14,20,2026-04-10 14:20:00,2026-04-10,10,18,0,2
"2209","U01493",2026-04-10,"android","ad",-0.83523725347212,2.4540162545246,1.63019000771216,3,18,0.967172262051586,0.52035591675853,1,3,"S002207",1,-18559,16,12,2026-04-10 16:12:00,2026-04-10,3,18,0,3
"2210","U01494",2026-04-04,"android","ad",-0.9018588731484,-1.34011239278126,0.210083090080104,16,8,0.999768063159273,0.876292925334231,1,1,"S002210",1,-18553,20,26,2026-04-04 20:26:00,2026-04-04,8,8,0,1
"2211","U01495",2026-04-07,"android","referral",0.932055819735413,1.21651551472074,1.31960628013227,17,56,0.999939817260093,0.971174506442515,1,2,"S002212",2,-18556,17,58,2026-04-07 17:58:00,2026-04-07,42,56,0,1
"2212","U01495",2026-04-07,"android","referral",0.932055819735413,1.21651551472074,1.31960628013227,17,56,0.999939817260093,0.971174506442515,1,2,"S002211",1,-18556,19,19,2026-04-07 19:19:00,2026-04-07,14,56,0,2
"2213","U01496",2026-04-25,"android","event",-0.0798155312410102,0.912319128749022,-0.590169254037595,2,30,0.958215294567727,0.0512897484780729,1,1,"S002213",1,-18574,20,22,2026-04-25 20:22:00,2026-04-25,30,30,0,1
"2214","U01497",2026-04-13,"android","organic",0.771068517052527,-0.155217826284543,-2.92660820886586,15,52,0.997690032032583,0.0906093695648499,1,1,"S002214",1,-18562,23,24,2026-04-13 23:24:00,2026-04-13,52,52,0,1
"2215","U01498",2026-04-02,"android","organic",1.36487670949224,-2.54780276128692,0.526436119966813,27,37,0.999991734626083,0.900738716814366,1,1,"S002215",1,-18551,19,57,2026-04-02 19:57:00,2026-04-02,37,37,0,1
"2216","U01499",2026-04-20,"ios","ad",1.25189000649154,0.371155036156075,0.989278398508706,6,26,0.995510477357146,0.579956177057389,1,1,"S002216",1,-18569,14,22,2026-04-20 14:22:00,2026-04-20,26,26,0,1
"2217","U01500",2026-04-26,"android","organic",0.504195352848592,0.943309785027795,0.0236879289983824,3,39,0.995562718219646,0.988014032521249,1,1,"S002217",1,-18575,11,28,2026-04-26 11:28:00,2026-04-26,39,39,0,1
"2218","U01501",2026-04-20,"android","referral",0.925141731591837,1.16009020554729,0.516096779569485,8,32,0.99995481977911,0.766840186115348,1,1,"S002218",1,-18569,8,0,2026-04-20 08:00:00,2026-04-20,32,32,0,1
"2219","U01502",2026-04-15,"ios","ad",2.04904585851534,0.999605892332255,-0.731534751832504,21,62,0.999530995024191,0.502527702331042,1,1,"S002219",1,-18564,21,10,2026-04-15 21:10:00,2026-04-15,62,62,0,1
"2220","U01503",2026-04-18,"android","organic",0.502243658380688,-0.0204947548378795,-1.4569752377466,5,16,0.999600612348588,0.998391008613648,1,1,"S002220",1,-18567,11,57,2026-04-18 11:57:00,2026-04-18,16,16,0,1
